disease,url
Mucopolisacaridosis tipo 7,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=584
Mucopolisacaridosis tipo 9,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=67041
Mucopolisacaridosis tipo I,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=579
Mucopolisacaridosis tipo IH,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=93473
Mucopolisacaridosis tipo IH/S,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=93476
Mucopolisacaridosis tipo II,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=580
Mucopolisacaridosis tipo IIA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=217085
Mucopolisacaridosis tipo IIB,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=217093
"Mucopolisacaridosis tipo II, forma atenuada",https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=217093
"Mucopolisacaridosis tipo II, forma grave",https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=217085
Mucopolisacaridosis tipo III,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=581
Mucopolisacaridosis tipo IIIA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79269
Mucopolisacaridosis tipo IIIB,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79270
Mucopolisacaridosis tipo IIIC,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79271
Mucopolisacaridosis tipo IIID,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79272
Mucopolisacaridosis tipo IS,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=93474
Mucopolisacaridosis tipo IV,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=582
Mucopolisacaridosis tipo IVA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=309297
Mucopolisacaridosis tipo IVB,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=309310
Mucopolisacaridosis tipo IX,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=67041
Mucopolisacaridosis tipo VI,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=583
Mucopolisacaridosis tipo VI de progresión lenta,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=276223
Mucopolisacaridosis tipo VI de progresión rápida,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=276212
Mucopolisacaridosis tipo VII,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=584
Mucormicosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=73263
Mucosulfatidosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=585
Mucoviscidosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=586
Mueller-Weiss syndrome,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=566943
MUHH,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=444
MUL,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2576
Multinuclearidad eritroblástica hereditaria con prueba de suero acidificado positiva,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98873
Múltiples manchas café con leche,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2678
MVA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=29
MVDA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=247
MVID,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2290
MYH9-RD,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=182050
PACNS,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=140989
PADMAL,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=477749
PAF,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=733
PAFA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=220460
PAFA asociada a MSH3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=480536
PAFA asociada a NTHL1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=454840
PAFA ligada a APC,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=247806
PAFA ligada a AXIN2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=401911
PAFA ligada a MUTYH,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=247798
PAF atenuada,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=220460
PAF atenuada asociada a MSH3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=480536
PAF atenuada asociada a NTHL1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=454840
PAF atenuada ligada a APC,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=247806
PAF atenuada ligada a MUTYH,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=247798
PAF por monosomía 5q22.2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=261584
PAIS,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=90797
Paladar hendido,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2014
Paladar hendido y anquiloglosia ligados al cromosoma X,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=324601
PALE,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=163921
Paludismo,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=673
PAM,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=612
PAN,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=767
Panbronquiliolitis difusa,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=171700
Pancitopenia de Fanconi,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=84
Pancitopenia inmune,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1959
Pancitopenia por mutaciones en IKZF1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=317473
Pancitopenia progresiva-inmunodeficiencia-hipoplasia cerebelosa,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=3322
Páncreas accesorio,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=674
Páncreas anular,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=675
Pancreatic agenesis-holoprosencephaly syndrome,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=556955
Pancreatitis aguda recurrente,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=64740
Pancreatitis asociada a IgG4,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=280302
Pancreatitis autoinmune,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=103919
Pancreatitis autoinmune tipo 1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=280302
Pancreatitis autoinmune tipo 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=280315
Pancreatitis crónica hereditaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=676
Pancreatitis crónica tropical calcificante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=103918
Pancreatitis ducto-céntrica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=280315
Pancreatitis linfoplasmocitaria esclerosante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=280302
Pancreatitis tropical,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=103918
Pancreatoblastoma,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=677
Pancreatocolangitis folicular,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=300552
PAN cutánea,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=439729
PANDAS,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=66624
PAN de órgano único,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=439755
Pandisautonomía aguda,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=231457
Panencefalitis esclerosante subaguda (PEES),https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2806
Panencefalitis por rubéola,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83616
Panhipofisitis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=95513
Panhipofisitis-infundibulo,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=95513
Panhipopituitarismo,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=90695
Paniculitis citofágica de Winkelmann,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=94087
Paniculitis de inicio en la lactancia con uveitis y granulomatosis sistémica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=251304
Paniculitis febril nodular recurrente,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=33577
Paniculitis febril nodular recurrente no supurativa,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=33577
Paniculitis histiocítica citofágica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=94087
Paniculitis idiopática lobular,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=33577
Paniculitis idiopática nodular,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=33577
Paniculitis lúpica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=90285
Paniculitis mesentérica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=238593
Paniculitis nodular no supurativa,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=33577
Panmielosis aguda con mielofibrosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=86843
PAN primaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=439737
PAN secundaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=439746
PAN sistémica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=439762
Panuveítis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=280898
Panuveítis idiopática,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=280921
Panuveítis infecciosa,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=279925
PAP autoinmune,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=747
PAP congénita,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=264675
PAP idiopática,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=747
Papiloma atípico del plexo coroideo,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=251902
Papiloma del plexo coroideo,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2807
Papiloma del plexo coroideo atípico,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=251902
Papilomatosis respiratoria recurrente,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=60032
PAP secundaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=420259
PAP tipo isla de Reunión,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=440427
Pápulas urticariales pruriginosas y placas de embarazo,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=64745
Papulosis atrófica maligna,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=679
Papulosis fibrosa blanca del cuello,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=228290
Papulosis linfomatoide,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98842
Paquidermoperiostosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2796
Paquigiria frontotemporal autosómica recesiva,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=329329
Paquimeningitis asociada a IgG4,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=449427
Paquimeningitis hipertrófica idiopática,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=449427
Paquioniquia congénita,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2309
Paracoccidiomicosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=73260
Paraganglioma no funcionante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=94080
Paraganglioma no secretante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=94080
Paraganglioma secretante esporádico,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=276627
Paragangliomas múltiples asociados con eritrocitosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=324299
Paragangliomas múltiples asociados con policitemia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=324299
Paraganglioma-somatostatinoma-policitemia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=324299
Paraganglioma y sarcoma del estroma gástrico,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=97286
Paraganglioma y sarcoma estromal gástrico,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=97286
Parahemofilia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=326
Parálisis CNIV congénita,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98686
Parálisis congénita benigna del sexto par craneal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=440233
Parálisis congénita benigna del tercer par craneal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=440221
Parálisis congénita CNVI,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=440233
Parálisis congénita de cuerdas vocales,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=137932
Parálisis congénita de la laringe,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=137932
Parálisis congénita de las cuerdas bucales,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=137932
Parálisis congénita del cuarto nervio craneal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98686
Parálisis congénita del cuarto par craneal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98686
Parálisis congénita del nervio abducens,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=440233
Parálisis congénita del nervio abducente,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=440233
Parálisis congénita del nervio motor ocular,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=440221
Parálisis congénita del nervio troclear,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98686
"Parálisis congénita del nervio troclear, forma familiar",https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=91498
Parálisis congénita del oblicuo superior,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98686
Parálisis de la mirada horizontal con escoliosis progresiva,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2744
Parálisis del nervio facial por una infección por herpes zóster,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=3020
Parálisis del nervio facial por VZV,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=3020
Parálisis del plexo branquial obstétrica crónica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=439202
Parálisis de músculos de laringe,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2808
Parálisis espástica hereditaria ascendente de inicio en la lactancia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=293168
Parálisis facial congénita hereditaria aislada,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=306527
Parálisis facial hereditaria congénita con sordera variable,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=306530
Parálisis facial parcial con anomalías del tracto urinario,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2704
Parálisis facial periférica familiar recurrente,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2809
Parálisis familiar recurrente de Bell,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2809
Parálisis hipercalémica periódica familiar,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=682
Parálisis oculomotora,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98685
Parálisis periódica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=206976
Parálisis periódica con neuropatía motora distal de inicio tardío,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=397750
Parálisis periódica con síndrome similar al compartimental transitorio,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=397755
Parálisis periódica genética,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=371433
Parálisis periódica hipercalémica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=682
Parálisis periódica hipercalémica primaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=682
Parálisis periódica hipocalémica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=681
Parálisis periódica tirotóxica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79102
Parálisis supranuclear oculomotora,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98687
Parálisis supranuclear progresiva,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=683
Parálisis supranuclear progresiva-síndrome corticobasal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=240103
Paramiotonía congénita,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=684
Paramiotonía congénita de Von Eulenburg,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=684
Paraparesia espástica-amiotrofia de manos y pies,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100998
Paraparesia espástica-atrofia óptica-neuropatía y trastornos relacionados,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=431320
Paraparesia espástica autosómica dominante pura o compleja,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=320342
Paraparesia espástica autosómica dominante pura o complicada,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=320342
Paraparesia espástica autosómica dominante tipo 10,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100991
Paraparesia espástica autosómica dominante tipo 12,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100993
Paraparesia espástica autosómica dominante tipo 13,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100994
Paraparesia espástica autosómica dominante tipo 17,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100998
Paraparesia espástica autosómica dominante tipo 19,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100999
Paraparesia espástica autosómica dominante tipo 29,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=101009
Paraparesia espástica autosómica dominante tipo 3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100984
Paraparesia espástica autosómica dominante tipo 31,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=101011
Paraparesia espástica autosómica dominante tipo 32,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=171622
Paraparesia espástica autosómica dominante tipo 36,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=320365
Paraparesia espástica autosómica dominante tipo 37,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=171612
Paraparesia espástica autosómica dominante tipo 38,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=171617
Paraparesia espástica autosómica dominante tipo 4,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100985
Paraparesia espástica autosómica dominante tipo 41,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=320355
Paraparesia espástica autosómica dominante tipo 42,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=171863
